year_code,quarter_code,commercial_district_code,apartment_avg_price_by_area_now,apartment_avg_price_by_area_previous,apartment_avg_diff
2022,2,3110226,1169247.5114176131,1012549.0912542414,156698.42016337172
2022,1,3110226,1169247.5114176131,1012549.0912542414,156698.42016337172
2022,4,3110227,1042753.1516449836,1042753.1516449836,0.0
2022,3,3110227,1042753.1516449836,982724.9583306864,60028.193314297125
2022,2,3110227,1042753.1516449836,982724.9583306864,60028.193314297125
2022,1,3110227,1042753.1516449836,982724.9583306864,60028.193314297125
2022,4,3110254,1048708.9319043255,1048708.9319043255,0.0
2022,3,3110254,1048708.9319043255,910593.3564336228,138115.57547070272
2022,2,3110254,1048708.9319043255,910593.3564336228,138115.57547070272
2022,1,3110254,1048708.9319043255,910593.3564336228,138115.57547070272
2022,4,3110255,1056543.3913762756,1056543.3913762756,0.0
2022,3,3110255,1056543.3913762756,939737.8404422408,116805.55093403475
2022,2,3110255,1056543.3913762756,939737.8404422408,116805.55093403475
2022,1,3110255,1056543.3913762756,939737.8404422408,116805.55093403475
2022,4,3110233,1143551.9263859086,1143551.9263859086,0.0
2022,3,3110233,1143551.9263859086,994281.4274348946,149270.49895101401
2022,2,3110233,1143551.9263859086,994281.4274348946,149270.49895101401
2022,1,3110233,1143551.9263859086,994281.4274348946,149270.49895101401
2022,4,3110234,1273517.3740618732,1273517.3740618732,0.0
2022,3,3110234,1273517.3740618732,1016245.870537341,257271.5035245322
2022,2,3110234,1273517.3740618732,1016245.870537341,257271.5035245322
2022,1,3110234,1273517.3740618732,1016245.870537341,257271.5035245322
2022,4,3110236,1068630.453436748,1066573.274971086,2057.1784656618256
2022,3,3110236,1066573.274971086,937553.0347688481,129020.24020223797
2022,2,3110236,1066573.274971086,937553.0347688481,129020.24020223797
2022,1,3110236,1066573.274971086,937553.0347688481,129020.24020223797
2022,4,3110237,951549.9820298143,951549.9820298143,0.0
2022,3,3110237,951549.9820298143,859619.043696526,91930.9383332883
2022,2,3110237,951549.9820298143,859619.043696526,91930.9383332883
2022,1,3110237,951549.9820298143,859619.043696526,91930.9383332883
2022,4,3110238,1129921.2536042463,1129921.2536042463,0.0
2022,3,3110238,1129921.2536042463,997380.6151135927,132540.6384906536
2022,2,3110238,1129921.2536042463,997380.6151135927,132540.6384906536
2022,1,3110238,1129921.2536042463,997380.6151135927,132540.6384906536
2022,4,3110243,928918.2621262651,928918.2621262651,0.0
2022,3,3110243,928918.2621262651,825327.0161172275,103591.2460090376
2022,2,3110243,928918.2621262651,825327.0161172275,103591.2460090376
2022,1,3110243,928918.2621262651,825327.0161172275,103591.2460090376
2022,4,3110244,1309144.1355430123,1309144.1355430123,0.0
2022,3,3110244,1309144.1355430123,1120741.801040459,188402.33450255333
2022,2,3110244,1309144.1355430123,1120741.801040459,188402.33450255333
2022,1,3110244,1309144.1355430123,1120741.801040459,188402.33450255333
2022,4,3110245,1008015.0929991663,1008015.0929991663,0.0
2022,3,3110245,1008015.0929991663,783856.66811374,224158.4248854263
2022,2,3110245,1008015.0929991663,783856.66811374,224158.4248854263
2022,1,3110245,1008015.0929991663,783856.66811374,224158.4248854263
2022,4,3110246,1111054.381892461,1111054.381892461,0.0
2022,3,3110246,1111054.381892461,997509.8649229492,113544.51696951187
2022,2,3110246,1111054.381892461,997509.8649229492,113544.51696951187
2022,1,3110246,1111054.381892461,997509.8649229492,113544.51696951187
2022,4,3110247,869826.137525315,869818.5978666247,7.539658690337092
2022,3,3110247,869818.5978666247,769009.5369146367,100809.06095198798
2022,2,3110247,869818.5978666247,769009.5369146367,100809.06095198798
2022,1,3110247,869818.5978666247,769009.5369146367,100809.06095198798
2022,4,3110248,919744.6203864889,919744.6203864889,0.0
2022,3,3110248,919744.6203864889,808117.5340070295,111627.08637945936
2022,2,3110248,919744.6203864889,808117.5340070295,111627.08637945936
2022,1,3110248,919744.6203864889,808117.5340070295,111627.08637945936
2022,4,3110249,912355.6107754741,909088.417594584,3267.1931808900554
2022,3,3110249,909088.417594584,797442.8997717228,111645.5178228612
2022,2,3110249,909088.417594584,797442.8997717228,111645.5178228612
2022,1,3110249,909088.417594584,797442.8997717228,111645.5178228612
2022,4,3110250,869868.1107652913,869868.1107652913,0.0
2022,3,3110250,869868.1107652913,754056.4461926678,115811.66457262344
2022,2,3110250,869868.1107652913,754056.4461926678,115811.66457262344
2022,1,3110250,869868.1107652913,754056.4461926678,115811.66457262344
2022,4,3110240,1019765.2845462053,1019765.2845462053,0.0
2022,3,3110240,1019765.2845462053,926953.4634069068,92811.8211392985
2022,2,3110240,1019765.2845462053,926953.4634069068,92811.8211392985
2022,1,3110240,1019765.2845462053,926953.4634069068,92811.8211392985
2022,4,3110241,1055729.7280764289,1055729.7280764289,0.0
2022,3,3110241,1055729.7280764289,928107.9560407648,127621.77203566406
2022,2,3110241,1055729.7280764289,928107.9560407648,127621.77203566406
2022,1,3110241,1055729.7280764289,928107.9560407648,127621.77203566406
2022,4,3110242,849644.5481958601,849644.5481958601,0.0
2022,3,3110242,849644.5481958601,789847.7590922023,59796.78910365782
2022,2,3110242,849644.5481958601,789847.7590922023,59796.78910365782
2022,1,3110242,849644.5481958601,789847.7590922023,59796.78910365782
2022,4,3110251,920298.8937591317,920298.8937591317,0.0
2022,3,3110251,920298.8937591317,831969.0421956627,88329.85156346892
2022,2,3110251,920298.8937591317,831969.0421956627,88329.85156346892
2022,1,3110251,920298.8937591317,831969.0421956627,88329.85156346892
2022,4,3110252,968904.002754351,974746.1828106048,-5842.180056253797
2022,3,3110252,974746.1828106048,865804.8763051543,108941.30650545051
2022,2,3110252,974746.1828106048,865804.8763051543,108941.30650545051
2022,1,3110252,974746.1828106048,865804.8763051543,108941.30650545051
2022,4,3110253,1087535.132587807,1087215.474229516,319.65835829102434
2022,3,3110253,1087215.474229516,1003331.3246075729,83884.14962194313
2022,2,3110253,1087215.474229516,1003331.3246075729,83884.14962194313
2022,1,3110253,1087215.474229516,1003331.3246075729,83884.14962194313
2022,4,3110277,857714.8822828294,856931.8637040725,783.0185787568334
2022,3,3110277,856931.8637040725,759937.0563249848,96994.80737908778
2022,2,3110277,856931.8637040725,759937.0563249848,96994.80737908778
2022,1,3110277,856931.8637040725,759937.0563249848,96994.80737908778
2022,4,3110278,915759.4805880995,915759.4805880995,0.0
2022,3,3110278,915759.4805880995,821927.4599347743,93832.02065332513
2022,2,3110278,915759.4805880995,821927.4599347743,93832.02065332513
2022,1,3110278,915759.4805880995,821927.4599347743,93832.02065332513
2022,4,3110272,927622.1957751184,927622.1957751184,0.0
2022,3,3110272,927622.1957751184,813458.1565331477,114164.03924197075
2022,2,3110272,927622.1957751184,813458.1565331477,114164.03924197075
2022,1,3110272,927622.1957751184,813458.1565331477,114164.03924197075
2022,4,3110273,975005.9808023485,975005.9808023485,0.0
2022,3,3110273,975005.9808023485,786721.4606795955,188284.520122753
2022,2,3110273,975005.9808023485,786721.4606795955,188284.520122753
2022,1,3110273,975005.9808023485,786721.4606795955,188284.520122753
2022,4,3110256,917133.3129495172,917133.3129495172,0.0
2022,3,3110256,917133.3129495172,780395.9684914182,136737.344458099
2022,2,3110256,917133.3129495172,780395.9684914182,136737.344458099
2022,1,3110256,917133.3129495172,780395.9684914182,136737.344458099
2022,4,3110257,1109850.1509812314,1109850.1509812314,0.0
2022,3,3110257,1109850.1509812314,953105.0992720193,156745.051709212
2022,2,3110257,1109850.1509812314,953105.0992720193,156745.051709212
2022,1,3110257,1109850.1509812314,953105.0992720193,156745.051709212
2022,4,3110258,1132614.357654692,1122445.1643933826,10169.193261309294
2022,3,3110258,1122445.1643933826,988178.4371763886,134266.72721699404
2022,2,3110258,1122445.1643933826,988178.4371763886,134266.72721699404
2022,1,3110258,1122445.1643933826,988178.4371763886,134266.72721699404
2022,4,3110259,1042273.1713970721,1042273.1713970721,0.0
2022,3,3110259,1042273.1713970721,938222.5798439169,104050.59155315522
2022,2,3110259,1042273.1713970721,938222.5798439169,104050.59155315522
2022,1,3110259,1042273.1713970721,938222.5798439169,104050.59155315522
2022,4,3110260,1130776.4078974812,1130776.4078974812,0.0
2022,3,3110260,1130776.4078974812,978854.8202367593,151921.58766072197
2022,2,3110260,1130776.4078974812,978854.8202367593,151921.58766072197
2022,1,3110260,1130776.4078974812,978854.8202367593,151921.58766072197
2022,4,3110261,1002646.9782311238,996937.6835794167,5709.294651707052
2022,3,3110261,996937.6835794167,837078.1205097722,159859.5630696445
2022,2,3110261,996937.6835794167,837078.1205097722,159859.5630696445
2022,1,3110261,996937.6835794167,837078.1205097722,159859.5630696445
2022,4,3110262,1281922.284361999,1247375.750441281,34546.533920718124
2022,3,3110262,1247375.750441281,953651.2065866926,293724.5438545883
2022,2,3110262,1247375.750441281,953651.2065866926,293724.5438545883
2022,1,3110262,1247375.750441281,953651.2065866926,293724.5438545883
2022,4,3110263,918967.1568671936,918967.1568671936,0.0
2022,3,3110263,918967.1568671936,825463.0974929517,93504.05937424197
2022,2,3110263,918967.1568671936,825463.0974929517,93504.05937424197
2022,1,3110263,918967.1568671936,825463.0974929517,93504.05937424197
2022,4,3110264,961718.465393835,961718.465393835,0.0
2022,3,3110264,961718.465393835,853920.1522177756,107798.3131760594
2022,2,3110264,961718.465393835,853920.1522177756,107798.3131760594
2022,1,3110264,961718.465393835,853920.1522177756,107798.3131760594
2022,4,3110265,895821.4104094513,895821.4104094513,0.0
2022,3,3110265,895821.4104094513,723229.3776811124,172592.03272833896
2022,2,3110265,895821.4104094513,723229.3776811124,172592.03272833896
2022,1,3110265,895821.4104094513,723229.3776811124,172592.03272833896
2022,4,3110266,1069069.5581224018,1063316.7866077397,5752.771514662076
2022,3,3110266,1063316.7866077397,971747.3804226139,91569.40618512582
2022,2,3110266,1063316.7866077397,971747.3804226139,91569.40618512582
2022,1,3110266,1063316.7866077397,971747.3804226139,91569.40618512582
2022,4,3110267,971102.8633444303,971102.8633444303,0.0
2022,3,3110267,971102.8633444303,825425.4927332472,145677.3706111831
2022,2,3110267,971102.8633444303,825425.4927332472,145677.3706111831
2022,1,3110267,971102.8633444303,825425.4927332472,145677.3706111831
2022,4,3110268,896136.8954939975,896136.8954939975,0.0
2022,3,3110268,896136.8954939975,777039.2251171429,119097.6703768546
2022,2,3110268,896136.8954939975,777039.2251171429,119097.6703768546
2022,1,3110268,896136.8954939975,777039.2251171429,119097.6703768546
2022,4,3110269,907036.8172206946,886373.858210804,20662.95900989056
2022,3,3110269,886373.858210804,759895.4803541665,126478.37785663758
2022,2,3110269,886373.858210804,759895.4803541665,126478.37785663758
2022,1,3110269,886373.858210804,759895.4803541665,126478.37785663758
2022,4,3110270,926552.6485348433,926552.6485348433,0.0
2022,3,3110270,926552.6485348433,864678.5367491583,61874.11178568506
2022,2,3110270,926552.6485348433,864678.5367491583,61874.11178568506
2022,1,3110270,926552.6485348433,864678.5367491583,61874.11178568506
2022,4,3110271,1242889.0421553294,1242889.0421553294,0.0
2022,3,3110271,1242889.0421553294,1143228.9652253715,99660.07692995784
2022,2,3110271,1242889.0421553294,1143228.9652253715,99660.07692995784
2022,1,3110271,1242889.0421553294,1143228.9652253715,99660.07692995784
2022,4,3110274,864387.5115590327,864387.5115590327,0.0
2022,3,3110274,864387.5115590327,784069.8229470112,80317.6886120215
2022,2,3110274,864387.5115590327,784069.8229470112,80317.6886120215
2022,1,3110274,864387.5115590327,784069.8229470112,80317.6886120215
2022,4,3110275,795688.6507932023,795688.6507932023,0.0
2022,3,3110275,795688.6507932023,758335.1440500021,37353.50674320024
2022,2,3110275,795688.6507932023,758335.1440500021,37353.50674320024
2022,1,3110275,795688.6507932023,758335.1440500021,37353.50674320024
2022,4,3110276,1067882.404197778,1067882.404197778,0.0
2022,3,3110276,1067882.404197778,1012320.7904754827,55561.613722295384
2022,2,3110276,1067882.404197778,1012320.7904754827,55561.613722295384
2022,1,3110276,1067882.404197778,1012320.7904754827,55561.613722295384
2022,4,3110320,1000908.5841010149,1000908.5841010149,0.0
2022,3,3110320,1000908.5841010149,805238.0654682979,195670.51863271696
2022,2,3110320,1000908.5841010149,805238.0654682979,195670.51863271696
2022,1,3110320,1000908.5841010149,805238.0654682979,195670.51863271696
2022,4,3110322,957603.4775348706,958226.0565204128,-622.5789855421754
2022,3,3110322,958226.0565204128,886304.0767399484,71921.97978046443
2022,2,3110322,958226.0565204128,886304.0767399484,71921.97978046443
2022,1,3110322,958226.0565204128,886304.0767399484,71921.97978046443
2022,4,3110323,1097267.742102997,1097267.742102997,0.0
2022,3,3110323,1097267.742102997,931254.839590601,166012.90251239587
2022,2,3110323,1097267.742102997,931254.839590601,166012.90251239587
2022,1,3110323,1097267.742102997,931254.839590601,166012.90251239587
2022,4,3110280,1111818.5365676587,1111818.5365676587,0.0
2022,3,3110280,1111818.5365676587,998003.4483268582,113815.08824080043
2022,2,3110280,1111818.5365676587,998003.4483268582,113815.08824080043
2022,1,3110280,1111818.5365676587,998003.4483268582,113815.08824080043
2022,4,3110281,1957147.2580607354,1957147.2580607354,0.0
2022,3,3110281,1957147.2580607354,1520024.695610633,437122.56245010253
2022,2,3110281,1957147.2580607354,1520024.695610633,437122.56245010253
2022,1,3110281,1957147.2580607354,1520024.695610633,437122.56245010253
2022,4,3110282,699226.8061814444,699226.8061814444,0.0
2022,3,3110282,699226.8061814444,664217.918141474,35008.88803997042
2022,2,3110282,699226.8061814444,664217.918141474,35008.88803997042
2022,1,3110282,699226.8061814444,664217.918141474,35008.88803997042
2022,4,3110283,715981.2593963924,715981.2593963924,0.0
2022,3,3110283,715981.2593963924,605823.570160234,110157.68923615839
2022,2,3110283,715981.2593963924,605823.570160234,110157.68923615839
2022,1,3110283,715981.2593963924,605823.570160234,110157.68923615839
2022,4,3110284,625060.5755356511,625060.5755356511,0.0
2022,3,3110284,625060.5755356511,577652.5146031659,47408.060932485154
2022,2,3110284,625060.5755356511,577652.5146031659,47408.060932485154
2022,1,3110284,625060.5755356511,577652.5146031659,47408.060932485154
2022,4,3110285,1018163.8102917131,1018163.8102917131,0.0
2022,3,3110285,1018163.8102917131,777119.0182715069,241044.79202020622
2022,2,3110285,1018163.8102917131,777119.0182715069,241044.79202020622
2022,1,3110285,1018163.8102917131,777119.0182715069,241044.79202020622
2022,4,3110286,976562.4003313291,976562.4003313291,0.0
2022,3,3110286,976562.4003313291,792949.8445656459,183612.55576568318
2022,2,3110286,976562.4003313291,792949.8445656459,183612.55576568318
2022,1,3110286,976562.4003313291,792949.8445656459,183612.55576568318
2022,4,3110287,649105.6435691757,649105.6435691757,0.0
2022,3,3110287,649105.6435691757,605573.4916928929,43532.15187628288
2022,2,3110287,649105.6435691757,605573.4916928929,43532.15187628288
2022,1,3110287,649105.6435691757,605573.4916928929,43532.15187628288
2022,4,3110288,1110627.7509772931,1110627.7509772931,0.0
2022,3,3110288,1110627.7509772931,804731.4316405413,305896.3193367518
2022,2,3110288,1110627.7509772931,804731.4316405413,305896.3193367518
2022,1,3110288,1110627.7509772931,804731.4316405413,305896.3193367518
2022,4,3110289,888431.427063645,888431.427063645,0.0
2022,3,3110289,888431.427063645,810743.984688337,77687.44237530802
2022,2,3110289,888431.427063645,810743.984688337,77687.44237530802
2022,1,3110289,888431.427063645,810743.984688337,77687.44237530802
2022,4,3110290,760848.2045032843,760848.2045032843,0.0
2022,3,3110290,760848.2045032843,717647.9229693136,43200.28153397073
2022,2,3110290,760848.2045032843,717647.9229693136,43200.28153397073
2022,1,3110290,760848.2045032843,717647.9229693136,43200.28153397073
2022,4,3110298,796674.0769890697,796674.0769890697,0.0
2022,3,3110298,796674.0769890697,759281.7592390926,37392.31774997711
2022,2,3110298,796674.0769890697,759281.7592390926,37392.31774997711
2022,1,3110298,796674.0769890697,759281.7592390926,37392.31774997711
2022,4,3110299,1105638.0526838724,1107735.2710904751,-2097.2184066027403
2022,3,3110299,1107735.2710904751,858889.4361380816,248845.83495239355
2022,2,3110299,1107735.2710904751,858889.4361380816,248845.83495239355
2022,1,3110299,1107735.2710904751,858889.4361380816,248845.83495239355
2022,4,3110300,939489.3954693578,943390.6341069228,-3901.2386375649367
2022,3,3110300,943390.6341069228,739915.5219579384,203475.11214898434
2022,2,3110300,943390.6341069228,739915.5219579384,203475.11214898434
2022,1,3110300,943390.6341069228,739915.5219579384,203475.11214898434
2022,4,3110301,945108.7693543958,945108.7693543958,0.0
2022,3,3110301,945108.7693543958,713946.3436374764,231162.42571691936
2022,2,3110301,945108.7693543958,713946.3436374764,231162.42571691936
2022,1,3110301,945108.7693543958,713946.3436374764,231162.42571691936
2022,4,3110302,843889.2092634164,843889.2092634164,0.0
2022,3,3110302,843889.2092634164,756894.0171870939,86995.1920763225
2022,2,3110302,843889.2092634164,756894.0171870939,86995.1920763225
2022,1,3110302,843889.2092634164,756894.0171870939,86995.1920763225
2022,4,3110303,834251.1347736939,834251.1347736939,0.0
2022,3,3110303,834251.1347736939,671246.1143350584,163005.0204386355
2022,2,3110303,834251.1347736939,671246.1143350584,163005.0204386355
2022,1,3110303,834251.1347736939,671246.1143350584,163005.0204386355
2022,4,3110304,865493.6263344011,883443.7107666804,-17950.084432279342
2022,3,3110304,883443.7107666804,797732.996699093,85710.7140675874
2022,2,3110304,883443.7107666804,797732.996699093,85710.7140675874
2022,1,3110304,883443.7107666804,797732.996699093,85710.7140675874
2022,4,3110305,926595.704373031,919819.2500698848,6776.4543031462235
2022,3,3110305,919819.2500698848,738691.5703505686,181127.6797193162
2022,2,3110305,919819.2500698848,738691.5703505686,181127.6797193162
2022,1,3110305,919819.2500698848,738691.5703505686,181127.6797193162
2022,4,3110306,1342648.2827604497,1342648.2827604497,0.0
2022,3,3110306,1342648.2827604497,1185509.6926775512,157138.5900828985
2022,2,3110306,1342648.2827604497,1185509.6926775512,157138.5900828985
2022,1,3110306,1342648.2827604497,1185509.6926775512,157138.5900828985
2022,4,3110307,2909877.65405546,2909877.65405546,0.0
2022,3,3110307,2909877.65405546,2080347.8089453152,829529.8451101447
2022,2,3110307,2909877.65405546,2080347.8089453152,829529.8451101447
2022,1,3110307,2909877.65405546,2080347.8089453152,829529.8451101447
2022,4,3110308,996729.0261094087,996729.0261094087,0.0
2022,3,3110308,996729.0261094087,847025.9111034478,149703.11500596092
2022,2,3110308,996729.0261094087,847025.9111034478,149703.11500596092
2022,1,3110308,996729.0261094087,847025.9111034478,149703.11500596092
2022,4,3110309,813612.4317966631,813612.4317966631,0.0
2022,3,3110309,813612.4317966631,690055.3667814293,123557.06501523382
2022,2,3110309,813612.4317966631,690055.3667814293,123557.06501523382
2022,1,3110309,813612.4317966631,690055.3667814293,123557.06501523382
2022,2,3110310,1982288.7404991079,1187537.4889377593,794751.2515613486
2022,4,3110291,959417.5673590881,952140.8516216555,7276.715737432591
2022,3,3110291,952140.8516216555,675965.4915358056,276175.3600858499
2022,2,3110291,952140.8516216555,675965.4915358056,276175.3600858499
2022,1,3110291,952140.8516216555,675965.4915358056,276175.3600858499
2022,4,3110292,972199.9532134023,972199.9532134023,0.0
2022,3,3110292,972199.9532134023,907498.6614394743,64701.29177392798
2022,2,3110292,972199.9532134023,907498.6614394743,64701.29177392798
2022,1,3110292,972199.9532134023,907498.6614394743,64701.29177392798
2022,4,3110293,801625.7129536358,801625.7129536358,0.0
2022,3,3110293,801625.7129536358,666247.1695931172,135378.54336051864
2022,2,3110293,801625.7129536358,666247.1695931172,135378.54336051864
2022,1,3110293,801625.7129536358,666247.1695931172,135378.54336051864
2022,4,3110294,762575.8992005487,762575.8992005487,0.0
2022,3,3110294,762575.8992005487,704066.1660024052,58509.733198143425
2022,2,3110294,762575.8992005487,704066.1660024052,58509.733198143425
2022,1,3110294,762575.8992005487,704066.1660024052,58509.733198143425
2022,4,3110295,892792.4999829144,891082.4195886162,1710.0803942981875
2022,3,3110295,891082.4195886162,784437.462106529,106644.9574820872
2022,2,3110295,891082.4195886162,784437.462106529,106644.9574820872
2022,1,3110295,891082.4195886162,784437.462106529,106644.9574820872
2022,4,3110296,966819.5417377861,966819.5417377861,0.0
2022,3,3110296,966819.5417377861,839474.923397295,127344.6183404912
2022,2,3110296,966819.5417377861,839474.923397295,127344.6183404912
2022,1,3110296,966819.5417377861,839474.923397295,127344.6183404912
2022,4,3110297,928413.8425092251,927153.91566226,1259.9268469650997
2022,3,3110297,927153.91566226,734936.6340386402,192217.28162361984
2022,2,3110297,927153.91566226,734936.6340386402,192217.28162361984
2022,1,3110297,927153.91566226,734936.6340386402,192217.28162361984
2022,4,3110310,1982288.7404991079,1982288.7404991079,0.0
2022,3,3110310,1982288.7404991079,1187537.4889377593,794751.2515613486
2022,1,3110310,1982288.7404991079,1187537.4889377593,794751.2515613486
2022,4,3110312,686279.6446125242,686279.6446125242,0.0
2022,3,3110312,686279.6446125242,686267.3734607523,12.271151771885343
2022,2,3110312,686279.6446125242,686267.3734607523,12.271151771885343
2022,1,3110312,686279.6446125242,686267.3734607523,12.271151771885343
2022,4,3110313,928747.924096812,928747.924096812,0.0
2022,3,3110313,928747.924096812,860734.2398812819,68013.68421553017
2022,2,3110313,928747.924096812,860734.2398812819,68013.68421553017
2022,1,3110313,928747.924096812,860734.2398812819,68013.68421553017
2022,4,3110314,1099412.0128910905,1099412.0128910905,0.0
2022,3,3110314,1099412.0128910905,905928.40000561,193483.6128854805
2022,2,3110314,1099412.0128910905,905928.40000561,193483.6128854805
2022,1,3110314,1099412.0128910905,905928.40000561,193483.6128854805
2022,4,3110315,957380.255271531,948460.5013448346,8919.753926696372
2022,3,3110315,948460.5013448346,799430.5221825724,149029.97916226217
2022,2,3110315,948460.5013448346,799430.5221825724,149029.97916226217
2022,1,3110315,948460.5013448346,799430.5221825724,149029.97916226217
2022,4,3110316,972701.9892645659,972701.9892645659,0.0
2022,3,3110316,972701.9892645659,836021.3499703606,136680.63929420523
2022,2,3110316,972701.9892645659,836021.3499703606,136680.63929420523
2022,1,3110316,972701.9892645659,836021.3499703606,136680.63929420523
2022,4,3110317,958660.6728411792,958660.6728411792,0.0
2022,3,3110317,958660.6728411792,842226.3976057693,116434.27523540985
2022,2,3110317,958660.6728411792,842226.3976057693,116434.27523540985
2022,1,3110317,958660.6728411792,842226.3976057693,116434.27523540985
2022,4,3110318,1139306.934375213,1139306.934375213,0.0
2022,3,3110318,1139306.934375213,973395.543849416,165911.39052579703
2022,2,3110318,1139306.934375213,973395.543849416,165911.39052579703
2022,1,3110318,1139306.934375213,973395.543849416,165911.39052579703
2022,4,3110319,1290901.862909548,1290901.862909548,0.0
2022,3,3110319,1290901.862909548,1106289.5770249572,184612.28588459082
2022,2,3110319,1290901.862909548,1106289.5770249572,184612.28588459082
2022,1,3110319,1290901.862909548,1106289.5770249572,184612.28588459082
2022,4,3110353,683420.391584552,683420.391584552,0.0
2022,3,3110353,683420.391584552,651741.2042372792,31679.18734727276
2022,2,3110353,683420.391584552,651741.2042372792,31679.18734727276
2022,1,3110353,683420.391584552,651741.2042372792,31679.18734727276
2022,4,3110354,1917313.3484333993,1917313.3484333993,0.0
2022,3,3110354,1917313.3484333993,977348.0651576356,939965.2832757637
2022,2,3110354,1917313.3484333993,977348.0651576356,939965.2832757637
2022,1,3110354,1917313.3484333993,977348.0651576356,939965.2832757637
2022,4,3110348,689192.2095129194,689192.2095129194,0.0
2022,3,3110348,689192.2095129194,671587.048784103,17605.16072881641
2022,2,3110348,689192.2095129194,671587.048784103,17605.16072881641
2022,1,3110348,689192.2095129194,671587.048784103,17605.16072881641
2022,4,3110349,826078.2934494108,826078.2934494108,0.0
2022,3,3110349,826078.2934494108,787882.9427130851,38195.35073632572
2022,2,3110349,826078.2934494108,787882.9427130851,38195.35073632572
2022,1,3110349,826078.2934494108,787882.9427130851,38195.35073632572
2022,4,3110325,965596.921479835,965596.921479835,0.0
2022,3,3110325,965596.921479835,824835.5708675329,140761.35061230208
2022,2,3110325,965596.921479835,824835.5708675329,140761.35061230208
2022,1,3110325,965596.921479835,824835.5708675329,140761.35061230208
2022,4,3110326,911685.0326702372,911685.0326702372,0.0
2022,3,3110326,911685.0326702372,692158.1060667934,219526.9266034438
2022,2,3110326,911685.0326702372,692158.1060667934,219526.9266034438
2022,1,3110326,911685.0326702372,692158.1060667934,219526.9266034438
2022,4,3110327,952194.0061918069,952194.0061918069,0.0
2022,3,3110327,952194.0061918069,742047.6477781066,210146.35841370025
2022,2,3110327,952194.0061918069,742047.6477781066,210146.35841370025
2022,1,3110327,952194.0061918069,742047.6477781066,210146.35841370025
2022,4,3110328,1056819.503908623,1056819.503908623,0.0
2022,3,3110328,1056819.503908623,829350.0129066476,227469.49100197537
2022,2,3110328,1056819.503908623,829350.0129066476,227469.49100197537
2022,1,3110328,1056819.503908623,829350.0129066476,227469.49100197537
2022,4,3110329,928134.6078435587,928134.6078435587,0.0
2022,3,3110329,928134.6078435587,735574.0685282489,192560.53931530972
2022,2,3110329,928134.6078435587,735574.0685282489,192560.53931530972
2022,1,3110329,928134.6078435587,735574.0685282489,192560.53931530972
2022,4,3110330,1168602.8298892572,1168602.8298892572,0.0
2022,3,3110330,1168602.8298892572,813971.9849947705,354630.8448944867
2022,2,3110330,1168602.8298892572,813971.9849947705,354630.8448944867
2022,1,3110330,1168602.8298892572,813971.9849947705,354630.8448944867
2022,4,3110331,890102.9924552289,890102.9924552289,0.0
2022,3,3110331,890102.9924552289,758331.1114020869,131771.88105314202
2022,2,3110331,890102.9924552289,758331.1114020869,131771.88105314202
2022,1,3110331,890102.9924552289,758331.1114020869,131771.88105314202
2022,4,3110332,1003802.6732749854,1003802.6732749854,0.0
2022,3,3110332,1003802.6732749854,759665.9332427485,244136.7400322369
2022,2,3110332,1003802.6732749854,759665.9332427485,244136.7400322369
2022,1,3110332,1003802.6732749854,759665.9332427485,244136.7400322369
2022,4,3110333,926839.2287975542,926839.2287975542,0.0
2022,3,3110333,926839.2287975542,786611.3141870871,140227.91461046704
2022,2,3110333,926839.2287975542,786611.3141870871,140227.91461046704
2022,1,3110333,926839.2287975542,786611.3141870871,140227.91461046704
2022,4,3110334,960269.8272294558,960269.8272294558,0.0
2022,3,3110334,960269.8272294558,838628.9379732969,121640.88925615896
2022,2,3110334,960269.8272294558,838628.9379732969,121640.88925615896
2022,1,3110334,960269.8272294558,838628.9379732969,121640.88925615896
2022,4,3110335,948386.2390224542,937076.4977160121,11309.741306442185
2022,3,3110335,937076.4977160121,807212.4911540285,129864.00656198361
2022,2,3110335,937076.4977160121,807212.4911540285,129864.00656198361
2022,1,3110335,937076.4977160121,807212.4911540285,129864.00656198361
2022,4,3110336,1008589.0353500408,1008589.0353500408,0.0
2022,3,3110336,1008589.0353500408,875845.4890538296,132743.5462962112
2022,2,3110336,1008589.0353500408,875845.4890538296,132743.5462962112
2022,1,3110336,1008589.0353500408,875845.4890538296,132743.5462962112
2022,4,3110337,790866.6829638301,790866.6829638301,0.0
2022,3,3110337,790866.6829638301,751045.2453236477,39821.437640182325
2022,2,3110337,790866.6829638301,751045.2453236477,39821.437640182325
2022,1,3110337,790866.6829638301,751045.2453236477,39821.437640182325
2022,4,3110340,629523.7889970541,629523.7889970541,0.0
2022,3,3110340,629523.7889970541,608271.3641390236,21252.424858030514
2022,2,3110340,629523.7889970541,608271.3641390236,21252.424858030514
2022,1,3110340,629523.7889970541,608271.3641390236,21252.424858030514
2022,4,3110341,640194.5881762177,631522.0493020788,8672.538874138962
2022,3,3110341,631522.0493020788,582784.2902523268,48737.75904975203
2022,2,3110341,631522.0493020788,582784.2902523268,48737.75904975203
2022,1,3110341,631522.0493020788,582784.2902523268,48737.75904975203
2022,4,3110342,724961.435587543,724961.435587543,0.0
2022,3,3110342,724961.435587543,694885.1834405808,30076.2521469621
2022,2,3110342,724961.435587543,694885.1834405808,30076.2521469621
2022,1,3110342,724961.435587543,694885.1834405808,30076.2521469621
