"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"20204","R","전통시장","3130294","관악중부시장","HH","정체","140","57","96","50"
"20204","A","골목상권","3110913","방현초등학교(방배119안전센터)","HL","상권축소","109","50","96","50"
"20204","A","골목상권","3110914","내방역 6번","HH","정체","125","50","96","50"
"20204","A","골목상권","3110906","서문여고","HL","상권축소","102","48","96","50"
"20204","A","골목상권","3110903","방배아이파크아파트","LL","다이나믹","91","48","96","50"
"20204","D","발달상권","3120179","양재역","HH","정체","97","51","96","50"
"20204","A","골목상권","3110935","한전아트센터","LL","다이나믹","90","44","96","50"
"20204","D","발달상권","3120192","뱅뱅사거리","LL","다이나믹","83","44","96","50"
"20204","D","발달상권","3120189","강남역","LL","다이나믹","86","47","96","50"
"20204","D","발달상권","3120169","서초역","LL","다이나믹","91","50","96","50"
"20204","D","발달상권","3120180","양재화물트럭터미널앞","LH","상권확장","85","50","96","50"
"20204","A","골목상권","3110940","양재근린공원(양재2동주민센터)","HH","정체","112","55","96","50"
"20204","D","발달상권","3120184","포이사거리(삼호물산)","HL","상권축소","106","45","96","50"
"20204","D","발달상권","3120191","학동역","LL","다이나믹","92","48","96","50"
"20204","A","골목상권","3110961","언주역 3번","LL","다이나믹","67","43","96","50"
"20204","D","발달상권","3120196","서울세관","HL","상권축소","100","46","96","50"
"20204","D","발달상권","3120220","대치역","HH","정체","103","51","96","50"
"20204","D","발달상권","3120210","선릉역","LL","다이나믹","83","45","96","50"
"20204","A","골목상권","3110991","삼성중앙역 5번","HL","상권축소","100","50","96","50"
"20204","D","발달상권","3120188","압구정역","HL","상권축소","100","50","96","50"
"20204","A","골목상권","3110958","역삼역 4번","LL","다이나믹","76","39","96","50"
"20204","A","골목상권","3110956","언주역 8번","LH","상권확장","91","56","96","50"
"20204","A","골목상권","3110972","강남세브란스병원미래의학연구센터","LH","상권확장","72","59","96","50"
"20204","A","골목상권","3111025","경찰병원역 3번","LL","다이나믹","80","48","96","50"
"20204","A","골목상권","3111022","석촌중학교(방이육교)","HH","정체","125","50","96","50"
"20204","A","골목상권","3111014","송파나루역 2번","LL","다이나믹","81","48","96","50"
"20204","A","골목상권","3111038","보인중학교","LL","다이나믹","95","48","96","50"
"20204","A","골목상권","3111004","삼전역 1번","LL","다이나믹","89","43","96","50"
"20204","R","전통시장","3130311","새마을시장","LH","상권확장","95","51","96","50"
"20204","A","골목상권","3111031","장지동주민센터(한림연예예술고교)","LL","다이나믹","82","45","96","50"
"20204","R","전통시장","3130325","명일전통시장","HH","정체","102","54","96","50"
"20204","A","골목상권","3111058","성내중학교","LL","다이나믹","94","44","96","50"
"20204","A","골목상권","3110026","종로5가역 4번","HH","정체","117","70","96","50"
"20204","R","전통시장","3130056","용산용문시장","HH","정체","113","52","96","50"
"20204","A","골목상권","3110127","성수1가1동주민센터","LL","다이나믹","63","47","96","50"
"20204","R","전통시장","3130081","자양골목전통시장(자양골목시장)","HL","상권축소","109","49","96","50"
"20204","A","골목상권","3110155","광진구청","LL","다이나믹","81","48","96","50"
"20204","A","골목상권","3110184","용두사거리","HL","상권축소","116","40","96","50"
"20204","A","골목상권","3110194","홍파초등학교","HH","정체","104","51","96","50"
"20204","D","발달상권","3120075","월곡역","HH","정체","97","53","96","50"
"20204","A","골목상권","3110342","국립재활원","LL","다이나믹","87","42","96","50"
"20204","A","골목상권","3110442","화랑대철도공원","LL","다이나믹","84","40","96","50"
"20204","A","골목상권","3110497","가좌역 3번","LL","다이나믹","93","44","96","50"
"20204","A","골목상권","3110500","남가좌동현대아파트","LH","상권확장","94","54","96","50"
"20204","A","골목상권","3110797","KT대방빌딩","HL","상권축소","131","46","96","50"
"20204","R","전통시장","3130264","상도약수골목형상점가","LL","다이나믹","93","48","96","50"
"20204","A","골목상권","3110937","방아다리근린공원(횃불트리니티신학대학원대학교)","LH","상권확장","81","61","96","50"
"20204","R","전통시장","3130310","강남개포시장","HL","상권축소","104","48","96","50"
"20204","D","발달상권","3120240","개롱역","LL","다이나믹","93","50","96","50"
"20204","A","골목상권","3111009","송파책박물관","HH","정체","97","51","96","50"
"20204","A","골목상권","3111076","둔촌2동주민센터","HL","상권축소","100","46","96","50"
"20204","A","골목상권","3111074","명일역 1번","LL","다이나믹","94","43","96","50"
"20204","D","발달상권","3120029","을지로2가","HH","정체","159","60","96","50"
"20204","R","전통시장","3130074","영동교골목시장","HL","상권축소","98","43","96","50"
"20204","R","전통시장","3130096","동부시장","HH","정체","135","67","96","50"
"20204","R","전통시장","3130116","동성타워프라자","LL","다이나믹","79","48","96","50"
"20204","R","전통시장","3130113","신아타운","HL","상권축소","105","47","96","50"
"20204","A","골목상권","3110240","태릉시장 특화거리","HH","정체","107","51","96","50"
"20204","A","골목상권","3110427","노원 을지대학교병원","LH","상권확장","88","50","96","50"
"20204","A","골목상권","3110637","송정역 2번","LH","상권확장","93","55","96","50"
"20204","R","전통시장","3130234","푸른터시장(기능상실)","HL","상권축소","135","38","96","50"
"20204","D","발달상권","3120150","63빌딩","HL","상권축소","110","49","96","50"
"20204","A","골목상권","3110921","서울프랑스학교","LH","상권확장","81","65","96","50"
"20204","A","골목상권","3111062","둔촌동역 3번(성내3동주민센터)","HL","상권축소","97","46","96","50"
"20204","R","전통시장","3130017","동대문상가C동","HH","정체","98","98","96","50"
"20204","A","골목상권","3110523","홍제성원아파트","HL","상권축소","96","38","96","50"
"20204","R","전통시장","3130267","본동인정시장(기능상실)","HH","정체","145","57","96","50"
"20204","R","전통시장","3130304","신사상가","HH","정체","166","76","96","50"
"20204","A","골목상권","3111050","강동구청(강동구청역 2번)","LL","다이나믹","82","46","96","50"
"20204","R","전통시장","3130062","보광시장","HH","정체","126","74","96","50"
"20204","R","전통시장","3130197","마포시장","HH","정체","133","56","96","50"
"20204","R","전통시장","3130022","숭례문수입상가(남대문시장)","HH","정체","203","68","96","50"
"20204","R","전통시장","3130156","시영2단지 무지개종합상가(중계 무지개2단지아파트상가)","LL","다이나믹","67","34","96","50"
"20204","R","전통시장","3130258","영진시장A동","LH","상권확장","73","56","96","50"
"20204","R","전통시장","3130050","청평화시장","LH","상권확장","67","59","96","50"
"20204","A","골목상권","3110012","성곡미술관","HH","정체","99","57","96","50"
"20204","A","골목상권","3110028","이화달팽이길","LH","상권확장","93","51","96","50"
"20204","D","발달상권","3120009","종로3가역","HH","정체","129","61","96","50"
"20204","R","전통시장","3130009","마전교지하쇼핑센터(구 한일상가)","HH","정체","132","81","96","50"
"20204","D","발달상권","3120015","종로6가","HH","정체","125","65","96","50"
"20204","D","발달상권","3120034","중구청(퇴계로4가)","HH","정체","125","61","96","50"
"20204","R","전통시장","3130036","중부시장(신중부시장)","HH","정체","133","69","96","50"
"20204","D","발달상권","3120038","약수역","HH","정체","104","54","96","50"
"20204","D","발달상권","3120027","명동역(명동재미로)","HH","정체","109","54","96","50"
"20204","R","전통시장","3130042","약수시장","HH","정체","100","53","96","50"
"20204","R","전통시장","3130031","청계천공구상가","HH","정체","149","64","96","50"
"20204","A","골목상권","3110057","황학코아루아파트","HH","정체","98","59","96","50"
"20204","A","골목상권","3110075","숙대입구역 1번","HL","상권축소","115","50","96","50"
"20204","A","골목상권","3110060","효창공원앞역 6번","LH","상권확장","91","51","96","50"
"20204","R","전통시장","3130060","신흥시장","LH","상권확장","62","51","96","50"
"20204","A","골목상권","3110099","유엔빌리지길","LL","다이나믹","81","48","96","50"
"20204","A","골목상권","3110079","후암동주민센터","LH","상권확장","89","53","96","50"
"20204","A","골목상권","3110077","삼광초등학교","HH","정체","97","55","96","50"
"20204","A","골목상권","3110104","신금호역 4번","LH","상권확장","71","53","96","50"
"20204","A","골목상권","3110121","한양대역 4번","LH","상권확장","79","56","96","50"
"20204","A","골목상권","3110132","성수2가3동주민센터","HL","상권축소","98","47","96","50"
"20204","A","골목상권","3110173","구남초등학교","LH","상권확장","80","52","96","50"
"20204","A","골목상권","3110159","구의역 4번","LL","다이나믹","93","47","96","50"
"20204","D","발달상권","3120053","건대입구역(건대)","LL","다이나믹","75","50","96","50"
"20204","A","골목상권","3110152","중곡어린이공원","LH","상권확장","90","51","96","50"
"20204","A","골목상권","3110142","화양사거리","LL","다이나믹","94","45","96","50"
"20204","R","전통시장","3130089","청량리수산시장","HH","정체","139","81","96","50"
"20204","D","발달상권","3120067","장안동사거리","LL","다이나믹","85","47","96","50"
"20204","A","골목상권","3110207","시립대앞사거리","LL","다이나믹","80","48","96","50"
"20204","R","전통시장","3130087","경동광성상가(경동시장)","HH","정체","125","83","96","50"
"20204","A","골목상권","3110197","세종대왕기념관교차로","HL","상권축소","133","48","96","50"
"20204","A","골목상권","3110215","회기역 1번","LL","다이나믹","82","44","96","50"
"20204","A","골목상권","3110270","혜원여고","LL","다이나믹","92","47","96","50"
"20204","A","골목상권","3110237","메가박스 상봉","LL","다이나믹","91","42","96","50"
"20204","A","골목상권","3110246","월드순복음교회","LH","상권확장","88","51","96","50"
"20204","A","골목상권","3110252","장안제일시장","LL","다이나믹","93","41","96","50"
"20204","A","골목상권","3110296","성신여대입구역 4번","LL","다이나믹","88","46","96","50"
"20204","D","발달상권","3120070","한성대입구역","HH","정체","102","63","96","50"
"20204","A","골목상권","3110280","북정마을","HH","정체","106","60","96","50"
"20204","A","골목상권","3110285","홍대부중","LL","다이나믹","79","46","96","50"
"20204","A","골목상권","3110313","안암역 3번","LH","상권확장","88","53","96","50"
"20204","A","골목상권","3110312","안암역 2번","LH","상권확장","90","51","96","50"
"20204","A","골목상권","3110322","장위1동주민센터","HL","상권축소","99","46","96","50"
"20204","A","골목상권","3110325","장곡초등학교","LL","다이나믹","85","49","96","50"
"20204","A","골목상권","3110299","정릉역 1번","HH","정체","110","55","96","50"
"20204","R","전통시장","3130119","정릉아리랑시장","HH","정체","132","58","96","50"
"20204","A","골목상권","3110295","정릉우체국","LH","상권확장","84","56","96","50"
"20204","A","골목상권","3110364","미아역 8번","HL","상권축소","101","46","96","50"
"20204","A","골목상권","3110373","수유역 2번","LL","다이나믹","83","37","96","50"
"20204","A","골목상권","3110370","도봉세무서","HL","상권축소","117","47","96","50"
"20204","R","전통시장","3130139","강북종합전통시장(강북종합골목시장)","LL","다이나믹","87","44","96","50"
"20204","A","골목상권","3110346","4.19민주묘지역 2번","LL","다이나믹","72","46","96","50"
"20204","A","골목상권","3110403","방학1동주민센터","LL","다이나믹","80","42","96","50"
"20204","A","골목상권","3110410","방학역 2번","LL","다이나믹","84","46","96","50"
"20204","R","전통시장","3130148","방학동도깨비시장","HL","상권축소","99","45","96","50"
"20204","A","골목상권","3110383","덕성여대시반거리","LL","다이나믹","81","49","96","50"
"20204","A","골목상권","3110398","쌍문2동우체국","HL","상권축소","107","47","96","50"
"20204","A","골목상권","3110404","신창초등학교","LL","다이나믹","88","50","96","50"
"20204","D","발달상권","3120079","창동역","HL","상권축소","97","49","96","50"
"20204","A","골목상권","3110422","노원역 9번","LL","다이나믹","88","44","96","50"
"20204","A","골목상권","3110420","광운대역 1번","LH","상권확장","87","51","96","50"
"20204","A","골목상권","3110423","석계역 2번","HL","상권축소","106","48","96","50"
"20204","R","전통시장","3130167","연신내상점가(연빛거리)","LL","다이나믹","84","47","96","50"
"20204","A","골목상권","3110464","연신내역 5번","LL","다이나믹","74","50","96","50"
"20204","A","골목상권","3110489","불광역 3번","LL","다이나믹","88","49","96","50"
"20204","A","골목상권","3110453","신사1동주민센터","LH","상권확장","93","51","96","50"
"20204","A","골목상권","3110459","응암역 2번","LL","다이나믹","75","44","96","50"
"20204","A","골목상권","3110466","구산역 2번","LH","상권확장","84","52","96","50"
"20204","A","골목상권","3110478","응암1동주민센터","HL","상권축소","100","48","96","50"
"20204","A","골목상권","3110533","충정로역 7번","HH","정체","126","87","96","50"
"20204","A","골목상권","3110514","서대문우체국","LH","상권확장","88","51","96","50"
"20204","R","전통시장","3130178","이대 앞 스타트업 상점가","HL","상권축소","104","45","96","50"
"20204","A","골목상권","3110526","봉원사","HH","정체","102","57","96","50"
"20204","A","골목상권","3110510","홍연시장","LL","다이나믹","86","50","96","50"
"20204","A","골목상권","3110582","이대역 5번","HL","상권축소","102","49","96","50"
"20204","A","골목상권","3110555","홍익지구대","LH","상권확장","89","52","96","50"
"20204","A","골목상권","3110571","신수동주민센터","LH","상권확장","89","59","96","50"
"20204","A","골목상권","3110562","연트럴파크(연남동주민센터)","LL","다이나믹","55","34","96","50"
"20204","A","골목상권","3110620","목동보건지소","LL","다이나믹","90","45","96","50"
"20204","A","골목상권","3110602","신월시영아파트중문","HL","상권축소","97","50","96","50"
"20204","A","골목상권","3110600","신월7동주민센터","HL","상권축소","103","47","96","50"
"20204","A","골목상권","3110610","계남근린공원","HL","상권축소","112","45","96","50"
"20204","A","골목상권","3110609","신정네거리역 2번","LL","다이나믹","84","41","96","50"
"20204","A","골목상권","3110643","강서구다솔마을","LH","상권확장","93","50","96","50"
"20204","R","전통시장","3130212","공항시장","HH","정체","138","64","96","50"
"20204","R","전통시장","3130216","화곡중앙시장","HH","정체","127","55","96","50"
"20204","A","골목상권","3110651","화원중학교","HL","상권축소","109","46","96","50"
"20204","A","골목상권","3110670","신곡초등학교","LL","다이나믹","72","41","96","50"
"20204","A","골목상권","3110661","강서새말어린이공원","LL","다이나믹","72","42","96","50"
"20204","A","골목상권","3110669","화곡보람2차아파트","LL","다이나믹","69","45","96","50"
"20204","A","골목상권","3110692","큰굴다리","HH","정체","96","63","96","50"
"20204","R","전통시장","3130227","고척골목시장상점가(그라운드 고척)","LH","상권확장","89","53","96","50"
"20204","A","골목상권","3110722","G타워","LL","다이나믹","76","45","96","50"
"20204","A","골목상권","3110690","오류2동버들시장","LL","다이나믹","90","48","96","50"
"20204","A","골목상권","3110732","가산초등학교(세일중학교)","HL","상권축소","98","47","96","50"
"20204","D","발달상권","3120134","구로전화국","HL","상권축소","116","46","96","50"
"20204","A","골목상권","3110750","시흥4동주민센터(서울신흥초등학교)","HL","상권축소","111","46","96","50"
"20204","D","발달상권","3120141","영등포청과시장교차로","HL","상권축소","100","48","96","50"
"20204","A","골목상권","3110774","당산반도유보라팰리스아파트","LL","다이나믹","82","49","96","50"
"20204","D","발달상권","3120138","당산2동(영등포우체국)","LH","상권확장","90","53","96","50"
"20204","D","발달상권","3120142","대림역","LL","다이나믹","82","45","96","50"
"20204","D","발달상권","3120139","대림3동사거리","HL","상권축소","115","49","96","50"
"20204","A","골목상권","3110758","문래소공원","HL","상권축소","97","45","96","50"
"20204","A","골목상권","3110811","보라매역 4번","LH","상권확장","93","52","96","50"
"20204","D","발달상권","3120144","영중로","HH","정체","103","56","96","50"
"20204","R","전통시장","3130248","영등포역지하도상점가","LH","상권확장","87","65","96","50"
"20204","A","골목상권","3110834","동작구자원봉사센터","LH","상권확장","95","52","96","50"
"20204","R","전통시장","3130266","만양로상점가","LH","상권확장","85","55","96","50"
"20204","A","골목상권","3110820","성남고등학교","HH","정체","103","51","96","50"
"20204","R","전통시장","3130271","남성역골목시장","HL","상권축소","112","47","96","50"
"20204","A","골목상권","3110839","숭실대입구역 4번","LL","다이나믹","86","49","96","50"
"20204","A","골목상권","3110865","남강고등학교(남강중학교)","HH","정체","106","51","96","50"
"20204","A","골목상권","3110863","난우초등학교","HH","정체","99","51","96","50"
"20204","A","골목상권","3110859","난향초등학교","LL","다이나믹","76","49","96","50"
"20204","A","골목상권","3110873","당곡중학교","HH","정체","96","55","96","50"
"20204","A","골목상권","3110877","신림역 8번","LL","다이나믹","87","49","96","50"
"20204","A","골목상권","3110854","조원동주민센터","HL","상권축소","110","34","96","50"
"20204","A","골목상권","3110896","관악우성아파트","HL","상권축소","109","48","96","50"
"20204","A","골목상권","3110945","본마을노인복지센터(서초구립내곡도서관)","HH","정체","147","57","96","50"
"20204","D","발달상권","3120187","신논현역","LL","다이나믹","84","43","96","50"
"20204","A","골목상권","3110918","방배역 3번","LL","다이나믹","74","47","96","50"
"20204","D","발달상권","3120163","사당역 11번(사당역먹자골목)","LL","다이나믹","74","41","96","50"
"20204","D","발달상권","3120171","서초3동사거리","HH","정체","113","53","96","50"
"20204","D","발달상권","3120181","교육개발원입구사거리","HH","정체","111","53","96","50"
"20204","D","발달상권","3120183","양재천카페거리","HL","상권축소","96","50","96","50"
"20204","D","발달상권","3120174","논현역 5번","HH","정체","108","54","96","50"
"20204","D","발달상권","3120185","논현역","LL","다이나믹","93","47","96","50"
"20204","A","골목상권","3110994","개포고등학교","HH","정체","103","57","96","50"
"20204","D","발달상권","3120194","언주역(차병원)","LL","다이나믹","78","44","96","50"
"20204","A","골목상권","3110968","강남구청역 2번","LL","다이나믹","81","46","96","50"
"20204","D","발달상권","3120213","삼성중앙역","LL","다이나믹","89","47","96","50"
"20204","A","골목상권","3110951","신사은행나무공원","LL","다이나믹","65","47","96","50"
"20204","A","골목상권","3110967","역삼역 8번","LL","다이나믹","58","48","96","50"
"20204","A","골목상권","3110973","강남구청역 4번","LH","상권확장","79","50","96","50"
"20204","A","골목상권","3111036","투구봉어린이공원","HL","상권축소","110","46","96","50"
"20204","D","발달상권","3120237","경찰병원역","LL","다이나믹","90","45","96","50"
"20204","D","발달상권","3120241","거여역","HL","상권축소","97","46","96","50"
"20204","A","골목상권","3111042","거여역 1번(거여공원)","LL","다이나믹","92","46","96","50"
"20204","A","골목상권","3111027","문정초등학교","LL","다이나믹","87","46","96","50"
"20204","A","골목상권","3111006","석촌고분역 1번","LL","다이나믹","93","44","96","50"
"20204","A","골목상권","3111016","송파역 2번","HL","상권축소","100","40","96","50"
"20204","A","골목상권","3111028","문현중학교(장지역 1번)","LL","다이나믹","91","48","96","50"
"20204","A","골목상권","3111018","풍납초등학교(풍납백제문화공원)","HL","상권축소","97","44","96","50"
"20204","A","골목상권","3111085","묘곡초등학교(고덕아이파크아파트)","LL","다이나믹","85","49","96","50"
"20204","R","전통시장","3130326","고덕 골목형상점가","LH","상권확장","69","58","96","50"
"20204","A","골목상권","3111087","고덕중학교(고덕2동주민센터)","LH","상권확장","94","53","96","50"
"20204","A","골목상권","3111078","굽은다리역 4번","LL","다이나믹","80","43","96","50"
"20204","A","골목상권","3111073","둔촌동역 1번(한산중학교)","LL","다이나믹","93","48","96","50"
"20204","A","골목상권","3111080","굽은다리역 3번","LL","다이나믹","87","46","96","50"
"20204","A","골목상권","3111086","한영중고","LL","다이나믹","92","46","96","50"
"20204","A","골목상권","3111059","강동역 4번(강풀만화거리)","LL","다이나믹","88","43","96","50"
"20204","D","발달상권","3120244","암사역","HL","상권축소","101","49","96","50"
"20204","A","골목상권","3111072","굽은다리역 1번(십자성마을)","LL","다이나믹","95","47","96","50"
"20204","A","골목상권","3111075","굽은다리역 2번","HL","상권축소","96","44","96","50"
"20204","A","골목상권","3110001","이북5도청사","HH","정체","97","59","96","50"
"20204","A","골목상권","3110114","왕십리파출소","LH","상권확장","79","56","96","50"
"20204","A","골목상권","3110227","답십리공원","HL","상권축소","106","50","96","50"
"20204","A","골목상권","3110186","종암초등학교","HH","정체","103","66","96","50"
"20204","R","전통시장","3130102","이문제일시장","HH","정체","121","56","96","50"
"20204","A","골목상권","3110193","고려대역 4번","HH","정체","100","53","96","50"
"20204","A","골목상권","3110200","동대문경찰서","HH","정체","120","51","96","50"
"20204","R","전통시장","3130149","창동신창시장","HL","상권축소","121","50","96","50"
"20204","A","골목상권","3110491","불광중학교","HH","정체","102","55","96","50"
"20204","D","발달상권","3120093","연희동","LH","상권확장","83","51","96","50"
"20204","A","골목상권","3110589","애오개역 3번","HH","정체","107","52","96","50"
"20204","A","골목상권","3110564","홍대입구역 3번","LL","다이나믹","64","40","96","50"
"20204","A","골목상권","3110605","목동센트럴아이파크앞","HH","정체","102","54","96","50"
"20204","R","전통시장","3130217","화곡본동시장","HH","정체","136","53","96","50"
"20204","A","골목상권","3110724","금천구립가산도서관","LL","다이나믹","82","42","96","50"
"20204","A","골목상권","3110764","문래역 3번","HH","정체","128","51","96","50"
"20204","D","발달상권","3120143","당산역","LH","상권확장","95","52","96","50"
"20204","A","골목상권","3110894","관악동부센트레빌아파트(은천로35라길)","LH","상권확장","70","68","96","50"
"20204","A","골목상권","3110936","더케이호텔(양재리본타워2단지아파트)","LL","다이나믹","84","50","96","50"
"20204","A","골목상권","3110990","청담역 12번","LH","상권확장","89","61","96","50"
"20204","R","전통시장","3130316","마천시장","HH","정체","97","55","96","50"
"20204","A","골목상권","3111065","천일초등학교","LL","다이나믹","75","47","96","50"
"20204","R","전통시장","3130318","로데오거리상점가","HH","정체","105","51","96","50"
"20204","R","전통시장","3130145","쌍문역둘리상점가","LL","다이나믹","71","47","96","50"
"20204","A","골목상권","3110431","상계역","LL","다이나믹","89","45","96","50"
"20204","R","전통시장","3130165","대림골목시장(대림시장, 양지시장)","LL","다이나믹","82","50","96","50"
"20204","A","골목상권","3110891","구암초등학교","LL","다이나믹","84","42","96","50"
"20204","A","골목상권","3110964","싸리고개근린공원","LL","다이나믹","92","46","96","50"
"20204","A","골목상권","3111011","잠실나루역","LL","다이나믹","82","38","96","50"
"20204","A","골목상권","3110338","인수초등학교","LL","다이나믹","75","46","96","50"
"20204","R","전통시장","3130239","양남시장","LL","다이나믹","0","49","96","50"
"20204","A","골목상권","3110201","전농119안전센터","HH","정체","107","75","96","50"
"20204","A","골목상권","3110222","회기역 2번","HH","정체","117","52","96","50"
"20204","R","전통시장","3130107","중랑동부시장(중랑교종합상가)","LH","상권확장","85","54","96","50"
"20204","R","전통시장","3130173","백련시장","LH","상권확장","84","68","96","50"
"20204","R","전통시장","3130263","신노량진시장(기능상실)","HH","정체","156","54","96","50"
"20204","R","전통시장","3130014","동문시장","HH","정체","111","80","96","50"
"20204","R","전통시장","3130272","사당시장","HH","정체","124","55","96","50"
"20204","R","전통시장","3130002","세종마을음식문화거리(금천교시장)","HH","정체","106","56","96","50"
"20204","D","발달상권","3120011","종로4가","HH","정체","154","72","96","50"
"20204","D","발달상권","3120010","원남동사거리","HH","정체","111","63","96","50"
"20204","A","골목상권","3110024","혜회동주민센터","HH","정체","101","58","96","50"
"20204","D","발달상권","3120037","동대문역사문화공원역","HH","정체","120","55","96","50"
"20204","D","발달상권","3120039","신당역","LH","상권확장","89","59","96","50"
"20204","D","발달상권","3120032","충무로역","HH","정체","133","58","96","50"
"20204","U","관광특구","3001491","이태원 관광특구","HH","정체","112","59","96","50"
"20204","A","골목상권","3110069","숙대입구","LL","다이나믹","90","48","96","50"
"20204","D","발달상권","3120042","숙대입구역(남영역, 남영동)","HH","정체","119","55","96","50"
"20204","A","골목상권","3110095","한강진역 3번","LL","다이나믹","55","46","96","50"
"20204","D","발달상권","3120049","왕십리역(왕십리)","LL","다이나믹","79","48","96","50"
"20204","A","골목상권","3110138","송정체육공원","HL","상권축소","97","47","96","50"
"20204","A","골목상권","3110112","행당역 2번","HH","정체","111","53","96","50"
"20204","A","골목상권","3110179","광나루역 1번","LH","상권확장","78","58","96","50"
"20204","A","골목상권","3110178","장로회신학대학교","LL","다이나믹","66","47","96","50"
"20204","A","골목상권","3110180","광진정보도서관","LL","다이나믹","87","48","96","50"
"20204","A","골목상권","3110170","동대부여고","LL","다이나믹","79","44","96","50"
"20204","A","골목상권","3110172","광진초등학교","HH","정체","111","61","96","50"
"20204","A","골목상권","3110164","아차산역 5번","LL","다이나믹","80","40","96","50"
"20204","D","발달상권","3120056","구의역","HL","상권축소","102","49","96","50"
"20204","A","골목상권","3110157","자양동우체국","LL","다이나믹","91","46","96","50"
"20204","A","골목상권","3110163","성자초등학교","LL","다이나믹","92","45","96","50"
"20204","R","전통시장","3130080","자양종합시장(기능상실)","HL","상권축소","225","38","96","50"
"20204","A","골목상권","3110139","자양4동주민센터","HL","상권축소","104","49","96","50"
"20204","A","골목상권","3110141","건대입구역 1번","LL","다이나믹","77","46","96","50"
"20204","R","전통시장","3130097","답십리 건축자재시장","HL","상권축소","119","48","96","50"
"20204","R","전통시장","3130100","답십리시장","LL","다이나믹","92","44","96","50"
"20204","A","골목상권","3110183","한국의류시험연구원","HL","상권축소","97","46","96","50"
"20204","R","전통시장","3130085","용두시장","HL","상권축소","130","37","96","50"
"20204","A","골목상권","3110232","동대부고","HL","상권축소","100","45","96","50"
"20204","A","골목상권","3110189","제기동역 1번","HH","정체","100","54","96","50"
"20204","R","전통시장","3130091","청량종합도매시장","HH","정체","113","56","96","50"
"20204","D","발달상권","3120065","회기역","HH","정체","103","51","96","50"
"20204","R","전통시장","3130103","이경시장","HL","상권축소","105","47","96","50"
"20204","A","골목상권","3110219","삼육보건대학교","LH","상권확장","82","52","96","50"
"20204","A","골목상권","3110254","오거리공원","LL","다이나믹","95","42","96","50"
"20204","A","골목상권","3110261","사가정역 4번","LL","다이나믹","95","42","96","50"
"20204","A","골목상권","3110247","먹골역 1번","LH","상권확장","91","53","96","50"
"20204","R","전통시장","3130109","묵1동도깨비시장","LH","상권확장","87","52","96","50"
"20204","A","골목상권","3110241","먹골역 5번","LL","다이나믹","93","50","96","50"
"20204","A","골목상권","3110255","상봉역 4번","HL","상권축소","98","48","96","50"
"20204","A","골목상권","3110249","중화역 1번","HH","정체","97","51","96","50"
"20204","A","골목상권","3110244","중화역 4번","HL","상권축소","97","44","96","50"
"20204","A","골목상권","3110307","길음역 7번","HH","정체","141","67","96","50"
"20204","A","골목상권","3110328","상월곡역 3번","HH","정체","105","51","96","50"
"20204","A","골목상권","3110309","대광초등학교","LH","상권확장","93","57","96","50"
"20204","A","골목상권","3110323","상월곡역 1번","LL","다이나믹","92","44","96","50"
"20204","A","골목상권","3110290","북한산보국문역 1번","LH","상권확장","84","55","96","50"
"20204","R","전통시장","3130132","삼양골목시장(삼양시장)","HL","상권축소","105","48","96","50"
"20204","A","골목상권","3110368","송천초등학교","HL","상권축소","101","42","96","50"
"20204","A","골목상권","3110363","송천동주민센터","LL","다이나믹","87","46","96","50"
"20204","A","골목상권","3110358","인수동 우편취급국","HL","상권축소","98","44","96","50"
"20204","A","골목상권","3110345","솔밭공원역 2번","LH","상권확장","93","51","96","50"
"20204","A","골목상권","3110341","북한산우이역 2번","LH","상권확장","91","54","96","50"
"20204","A","골목상권","3110405","방학역 1번","LL","다이나믹","87","44","96","50"
"20204","A","골목상권","3110397","도봉산입구","HH","정체","106","52","96","50"
"20204","A","골목상권","3110402","도봉구 정병원","LL","다이나믹","93","46","96","50"
"20204","A","골목상권","3110385","효문고등학교","LL","다이나믹","90","36","96","50"
"20204","A","골목상권","3110412","창동중학교","HH","정체","104","52","96","50"
"20204","A","골목상권","3110429","공릉동 국수거리","HL","상권축소","98","46","96","50"
"20204","A","골목상권","3110417","월계역 3번","LL","다이나믹","82","45","96","50"
"20204","A","골목상권","3110430","중계초등학교","HL","상권축소","105","45","96","50"
"20204","A","골목상권","3110432","대진고등학교","HL","상권축소","102","42","96","50"
"20204","A","골목상권","3110462","갈현건영아파트","HL","상권축소","112","46","96","50"
"20204","D","발달상권","3120088","구산역","HH","정체","107","52","96","50"
"20204","D","발달상권","3120087","응암역","LL","다이나믹","90","50","96","50"
"20204","A","골목상권","3110469","응암정보도서관","HH","정체","100","51","96","50"
"20204","A","골목상권","3110492","하나고등학교","LH","상권확장","49","53","96","50"
"20204","A","골목상권","3110494","증산3교남측","HH","정체","100","52","96","50"
"20204","A","골목상권","3110496","모래내우체국","HH","정체","99","51","96","50"
"20204","A","골목상권","3110532","아현역 2번","HH","정체","140","51","96","50"
"20204","A","골목상권","3110511","연희초등학교","HH","정체","99","54","96","50"
"20204","A","골목상권","3110534","경기대학교","HL","상권축소","96","46","96","50"
