기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
20211,A,골목상권,3110571,신수동주민센터,LH,상권확장,90,58,96,50
20211,A,골목상권,3110207,시립대앞사거리,LL,다이나믹,79,47,96,50
20211,A,골목상권,3110322,장위1동주민센터,HL,상권축소,102,45,96,50
20211,A,골목상권,3110863,난우초등학교,HH,정체,97,51,96,50
20211,A,골목상권,3111059,강동역 4번(강풀만화거리),LL,다이나믹,88,43,96,50
20211,A,골목상권,3110877,신림역 8번,LL,다이나믹,86,49,96,50
20211,A,골목상권,3110159,구의역 4번,LL,다이나믹,94,47,96,50
20211,A,골목상권,3110312,안암역 2번,LH,상권확장,92,50,96,50
20211,A,골목상권,3110896,관악우성아파트,HL,상권축소,113,48,96,50
20211,A,골목상권,3110466,구산역 2번,LH,상권확장,83,52,96,50
20211,A,골목상권,3110398,쌍문2동우체국,HL,상권축소,107,47,96,50
20211,A,골목상권,3110651,화원중학교,HL,상권축소,109,46,96,50
20211,A,골목상권,3110057,황학코아루아파트,HH,정체,98,58,96,50
20211,A,골목상권,3110510,홍연시장,LH,상권확장,86,51,96,50
20211,A,골목상권,3110060,효창공원앞역 6번,LH,상권확장,90,51,96,50
20211,A,골목상권,3110364,미아역 8번,HL,상권축소,104,46,96,50
20211,A,골목상권,3111075,굽은다리역 2번,HL,상권축소,97,44,96,50
20211,A,골목상권,3111080,굽은다리역 3번,LL,다이나믹,90,46,96,50
20211,A,골목상권,3110859,난향초등학교,LL,다이나믹,78,49,96,50
20211,A,골목상권,3110758,문래소공원,LL,다이나믹,93,45,96,50
20211,A,골목상권,3110453,신사1동주민센터,LH,상권확장,92,51,96,50
20211,A,골목상권,3110028,이화달팽이길,LH,상권확장,93,51,96,50
20211,A,골목상권,3110422,노원역 9번,LL,다이나믹,88,43,96,50
20211,A,골목상권,3111006,석촌고분역 1번,LL,다이나믹,91,44,96,50
20211,A,골목상권,3110299,정릉역 1번,HH,정체,108,54,96,50
20211,A,골목상권,3110722,G타워,LL,다이나믹,74,45,96,50
20211,A,골목상권,3110270,혜원여고,LL,다이나믹,93,47,96,50
20211,A,골목상권,3110237,메가박스 상봉,LL,다이나믹,93,42,96,50
20211,A,골목상권,3110403,방학1동주민센터,LL,다이나믹,80,42,96,50
20211,A,골목상권,3110383,덕성여대시반거리,LL,다이나믹,81,49,96,50
20211,A,골목상권,3110296,성신여대입구역 4번,LL,다이나믹,91,45,96,50
20211,A,골목상권,3110478,응암1동주민센터,HL,상권축소,99,49,96,50
20211,A,골목상권,3110643,강서구다솔마을,LH,상권확장,94,50,96,50
20211,A,골목상권,3110077,삼광초등학교,HH,정체,99,55,96,50
20211,A,골목상권,3110620,목동보건지소,LL,다이나믹,92,45,96,50
20211,A,골목상권,3110732,가산초등학교(세일중학교),HL,상권축소,98,47,96,50
20211,A,골목상권,3110750,시흥4동주민센터(서울신흥초등학교),HL,상권축소,107,47,96,50
20211,A,골목상권,3110600,신월7동주민센터,HL,상권축소,106,47,96,50
20211,A,골목상권,3110404,신창초등학교,LL,다이나믹,89,50,96,50
20211,A,골목상권,3110012,성곡미술관,HH,정체,101,56,96,50
20211,A,골목상권,3110820,성남고등학교,HH,정체,104,51,96,50
20211,A,골목상권,3110075,숙대입구역 1번,HL,상권축소,112,50,96,50
20211,A,골목상권,3110661,강서새말어린이공원,LL,다이나믹,72,42,96,50
20211,A,골목상권,3110079,후암동주민센터,LH,상권확장,89,53,96,50
20211,A,골목상권,3110420,광운대역 1번,LH,상권확장,90,50,96,50
20211,A,골목상권,3110370,도봉세무서,HL,상권축소,113,47,96,50
20211,A,골목상권,3111072,굽은다리역 1번(십자성마을),LL,다이나믹,93,47,96,50
20211,A,골목상권,3110555,홍익지구대,LH,상권확장,92,51,96,50
20211,A,골목상권,3110099,유엔빌리지길,LL,다이나믹,78,48,96,50
20211,A,골목상권,3110142,화양사거리,LL,다이나믹,93,45,96,50
20211,A,골목상권,3110968,강남구청역 2번,LL,다이나믹,84,46,96,50
20211,A,골목상권,3111073,둔촌동역 1번(한산중학교),LL,다이나믹,94,47,96,50
20211,A,골목상권,3110173,구남초등학교,LH,상권확장,78,52,96,50
20211,A,골목상권,3110132,성수2가3동주민센터,HL,상권축소,99,48,96,50
20211,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,55,34,96,50
20211,A,골목상권,3110104,신금호역 4번,LH,상권확장,72,53,96,50
20211,A,골목상권,3110313,안암역 3번,LH,상권확장,90,53,96,50
20211,A,골목상권,3110918,방배역 3번,LL,다이나믹,75,46,96,50
20211,A,골목상권,3110215,회기역 1번,LL,다이나믹,81,44,96,50
20211,A,골목상권,3110811,보라매역 4번,LH,상권확장,95,51,96,50
20211,A,골목상권,3110973,강남구청역 4번,LH,상권확장,78,50,96,50
20211,A,골목상권,3110152,중곡어린이공원,LH,상권확장,88,51,96,50
20211,A,골목상권,3110669,화곡보람2차아파트,LL,다이나믹,62,45,96,50
20211,A,골목상권,3110285,홍대부중,LL,다이나믹,81,45,96,50
20211,A,골목상권,3110346,4.19민주묘지역 2번,LL,다이나믹,73,46,96,50
20211,A,골목상권,3110994,개포고등학교,HH,정체,104,56,96,50
20211,A,골목상권,3111016,송파역 2번,HL,상권축소,100,40,96,50
20211,A,골목상권,3110533,충정로역 7번,HH,정체,129,87,96,50
20211,A,골목상권,3110526,봉원사,HH,정체,99,58,96,50
20211,A,골목상권,3111018,풍납초등학교(풍납백제문화공원),LL,다이나믹,89,44,96,50
20211,A,골목상권,3110252,장안제일시장,LL,다이나믹,93,41,96,50
20211,A,골목상권,3110692,큰굴다리,HH,정체,101,62,96,50
20211,A,골목상권,3110325,장곡초등학교,LL,다이나믹,81,48,96,50
20211,A,골목상권,3110945,본마을노인복지센터(서초구립내곡도서관),HH,정체,140,56,96,50
20211,A,골목상권,3110514,서대문우체국,LH,상권확장,86,53,96,50
20211,A,골목상권,3110873,당곡중학교,LH,상권확장,96,54,96,50
20211,A,골목상권,3110423,석계역 2번,HL,상권축소,108,48,96,50
20211,A,골목상권,3111028,문현중학교(장지역 1번),LL,다이나믹,90,48,96,50
20211,A,골목상권,3110197,세종대왕기념관교차로,HL,상권축소,132,48,96,50
20211,A,골목상권,3110609,신정네거리역 2번,LL,다이나믹,84,40,96,50
20211,A,골목상권,3110854,조원동주민센터,HL,상권축소,109,34,96,50
20211,A,골목상권,3110295,정릉우체국,LH,상권확장,84,56,96,50
20211,A,골목상권,3110489,불광역 3번,LH,상권확장,80,51,96,50
20211,A,골목상권,3110121,한양대역 4번,LH,상권확장,82,55,96,50
20211,A,골목상권,3110610,계남근린공원,HL,상권축소,117,46,96,50
20211,A,골목상권,3110967,역삼역 8번,LL,다이나믹,57,47,96,50
20211,A,골목상권,3111087,고덕중학교(고덕2동주민센터),HH,정체,101,52,96,50
20211,A,골목상권,3110936,더케이호텔(양재리본타워2단지아파트),LL,다이나믹,89,49,96,50
20211,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,62,41,96,50
20211,A,골목상권,3110605,목동센트럴아이파크앞,HH,정체,107,54,96,50
20211,A,골목상권,3110227,답십리공원,HL,상권축소,107,50,96,50
20211,A,골목상권,3110764,문래역 3번,HH,정체,130,50,96,50
20211,A,골목상권,3110724,금천구립가산도서관,LL,다이나믹,87,41,96,50
20211,A,골목상권,3111065,천일초등학교,LL,다이나믹,77,46,96,50
20211,A,골목상권,3110193,고려대역 4번,HH,정체,101,53,96,50
20211,A,골목상권,3110990,청담역 12번,LH,상권확장,89,61,96,50
20211,A,골목상권,3110491,불광중학교,HH,정체,105,55,96,50
20211,A,골목상권,3110894,관악동부센트레빌아파트(은천로35라길),LH,상권확장,73,68,96,50
20211,A,골목상권,3110114,왕십리파출소,LH,상권확장,82,54,96,50
20211,A,골목상권,3110200,동대문경찰서,HH,정체,123,52,96,50
20211,A,골목상권,3110186,종암초등학교,HH,정체,105,65,96,50
20211,A,골목상권,3110001,이북5도청사,LH,상권확장,95,59,96,50
20211,A,골목상권,3110589,애오개역 3번,HH,정체,110,52,96,50
20211,A,골목상권,3110431,상계역,LL,다이나믹,88,45,96,50
20211,A,골목상권,3111011,잠실나루역,LL,다이나믹,85,38,96,50
20211,A,골목상권,3110891,구암초등학교,LL,다이나믹,84,41,96,50
20211,A,골목상권,3110964,싸리고개근린공원,LL,다이나믹,95,46,96,50
20211,A,골목상권,3110338,인수초등학교,LL,다이나믹,75,46,96,50
20211,A,골목상권,3110201,전농119안전센터,HH,정체,110,75,96,50
20211,A,골목상권,3110222,회기역 2번,HH,정체,113,52,96,50
20211,A,골목상권,3110402,도봉구 정병원,LL,다이나믹,96,46,96,50
20211,A,골목상권,3110183,한국의류시험연구원,HL,상권축소,97,45,96,50
20211,A,골목상권,3110247,먹골역 1번,LH,상권확장,90,53,96,50
20211,A,골목상권,3110469,응암정보도서관,HH,정체,102,51,96,50
20211,A,골목상권,3110244,중화역 4번,HL,상권축소,97,44,96,50
20211,A,골목상권,3110430,중계초등학교,HL,상권축소,106,45,96,50
20211,A,골목상권,3110397,도봉산입구,HH,정체,106,52,96,50
20211,A,골목상권,3110632,방화역 3번,HL,상권축소,109,46,96,50
20211,A,골목상권,3111046,마천역(마천초등학교),HL,상권축소,107,45,96,50
20211,A,골목상권,3110462,갈현건영아파트,HL,상권축소,108,46,96,50
20211,A,골목상권,3110254,오거리공원,LL,다이나믹,92,43,96,50
20211,A,골목상권,3110024,혜회동주민센터,HH,정체,104,58,96,50
20211,A,골목상권,3110232,동대부고,HL,상권축소,99,46,96,50
20211,A,골목상권,3110307,길음역 7번,HH,정체,146,67,96,50
20211,A,골목상권,3110861,관악구신사동주민센터,LL,다이나믹,91,46,96,50
20211,A,골목상권,3110405,방학역 1번,LL,다이나믹,89,45,96,50
20211,A,골목상권,3110593,신월3동주민센터,HL,상권축소,113,48,96,50
20211,A,골목상권,3110345,솔밭공원역 2번,LH,상권확장,93,51,96,50
20211,A,골목상권,3110871,신원동주민센터,LL,다이나믹,80,44,96,50
20211,A,골목상권,3110572,서강대역 1번,LL,다이나믹,94,50,96,50
20211,A,골목상권,3110429,공릉동 국수거리,HL,상권축소,99,47,96,50
20211,A,골목상권,3110694,세곡초등학교,LL,다이나믹,89,49,96,50
20211,A,골목상권,3111013,송파나루역 1번(송리단길),LL,다이나믹,74,43,96,50
20211,A,골목상권,3110255,상봉역 4번,HL,상권축소,100,48,96,50
20211,A,골목상권,3110775,대동초등학교,HL,상권축소,96,40,96,50
20211,A,골목상권,3110368,송천초등학교,HL,상권축소,98,42,96,50
20211,A,골목상권,3110432,대진고등학교,HL,상권축소,102,41,96,50
20211,A,골목상권,3110676,등촌역 7번,LL,다이나믹,86,48,96,50
20211,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,76,44,96,50
20211,A,골목상권,3110545,마포구청역 1번,LH,상권확장,70,64,96,50
20211,A,골목상권,3110341,북한산우이역 2번,LH,상권확장,89,54,96,50
20211,A,골목상권,3110069,숙대입구,LL,다이나믹,90,48,96,50
20211,A,골목상권,3110139,자양4동주민센터,HL,상권축소,104,49,96,50
20211,A,골목상권,3110496,모래내우체국,HH,정체,99,51,96,50
20211,A,골목상권,3110323,상월곡역 1번,LL,다이나믹,92,43,96,50
20211,A,골목상권,3110179,광나루역 1번,LH,상권확장,78,58,96,50
20211,A,골목상권,3110219,삼육보건대학교,LH,상권확장,82,51,96,50
20211,A,골목상권,3110974,언주중학교,LL,다이나믹,71,43,96,50
20211,A,골목상권,3110630,공항시장역 1번,HH,정체,103,50,96,50
20211,A,골목상권,3110172,광진초등학교,HH,정체,110,60,96,50
20211,A,골목상권,3111008,석촌고분역 3번,LL,다이나믹,94,47,96,50
20211,A,골목상권,3110673,뜸부기어린이공원,LL,다이나믹,96,47,96,50
20211,A,골목상권,3110646,푸른들청소년도서관,LL,다이나믹,80,48,96,50
20211,A,골목상권,3110178,장로회신학대학교,LL,다이나믹,67,47,96,50
20211,A,골목상권,3110735,말미고개,HL,상권축소,105,45,96,50
20211,A,골목상권,3110702,개봉초등학교,HH,정체,100,51,96,50
20211,A,골목상권,3111026,문정역 2번,LL,다이나믹,89,45,96,50
20211,A,골목상권,3110726,금천철쭉어린이공원(금하마을),LH,상권확장,93,55,96,50
20211,A,골목상권,3110189,제기동역 1번,HH,정체,99,53,96,50
20211,A,골목상권,3110138,송정체육공원,HL,상권축소,101,47,96,50
20211,A,골목상권,3110825,신대방삼거리역 1번,LL,다이나믹,89,47,96,50
20211,A,골목상권,3110164,아차산역 5번,LL,다이나믹,78,39,96,50
20211,A,골목상권,3110261,사가정역 4번,LL,다이나믹,95,42,96,50
20211,A,골목상권,3110241,먹골역 5번,LH,상권확장,94,50,96,50
20211,A,골목상권,3110141,건대입구역 1번,LL,다이나믹,80,45,96,50
20211,A,골목상권,3110157,자양동우체국,LL,다이나믹,89,46,96,50
20211,A,골목상권,3110698,개웅초등학교(개웅중학교),LL,다이나믹,95,48,96,50
20211,A,골목상권,3110606,신한은행 신월동지점,LH,상권확장,93,52,96,50
20211,A,골목상권,3110638,신방화역 2번,LL,다이나믹,95,46,96,50
20211,A,골목상권,3110939,양재역 8번(양재동우체국),HL,상권축소,102,48,96,50
20211,A,골목상권,3110966,논현2동주민센터,LL,다이나믹,71,46,96,50
20211,A,골목상권,3110511,연희초등학교,HH,정체,100,53,96,50
20211,A,골목상권,3110095,한강진역 3번,LL,다이나믹,57,46,96,50
20211,A,골목상권,3110249,중화역 1번,LH,상권확장,95,52,96,50
20211,A,골목상권,3110604,신월4동주민센터,LL,다이나믹,90,48,96,50
20211,A,골목상권,3110492,하나고등학교,LL,다이나믹,48,42,96,50
20211,A,골목상권,3110627,신정롯데캐슬아파트,LL,다이나믹,94,46,96,50
20211,A,골목상권,3110886,관악해태어린이공원,LL,다이나믹,88,46,96,50
20211,A,골목상권,3110782,영등포시장역 4번,HL,상권축소,110,49,96,50
20211,A,골목상권,3110784,신대림초등학교,HL,상권축소,112,42,96,50
20211,A,골목상권,3110633,개화산역 1번,HH,정체,101,50,96,50
20211,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),HH,정체,98,55,96,50
20211,A,골목상권,3110532,아현역 2번,HH,정체,144,51,96,50
20211,A,골목상권,3110170,동대부여고,LL,다이나믹,81,43,96,50
20211,A,골목상권,3110933,한국상담대학원대학교,HH,정체,112,64,96,50
20211,A,골목상권,3111017,송파나루역 3번,HH,정체,117,59,96,50
20211,A,골목상권,3110625,신정2동주민센터,LL,다이나믹,92,48,96,50
20211,A,골목상권,3110885,영락고등학교,LL,다이나믹,77,46,96,50
20211,A,골목상권,3110358,인수동 우편취급국,HL,상권축소,99,44,96,50
20211,A,골목상권,3110328,상월곡역 3번,HH,정체,104,51,96,50
20211,A,골목상권,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",LL,다이나믹,74,45,96,50
20211,A,골목상권,3111084,길동신동아아파트,LL,다이나믹,90,36,96,50
20211,A,골목상권,3111029,오금역 4번,HL,상권축소,104,40,96,50
20211,A,골목상권,3110112,행당역 2번,HH,정체,114,52,96,50
20211,A,골목상권,3111070,천호초등학교,LL,다이나믹,71,44,96,50
20211,A,골목상권,3110580,양원초등학교,LL,다이나믹,80,46,96,50
20211,A,골목상권,3110309,대광초등학교,LH,상권확장,92,57,96,50
20211,A,골목상권,3110163,성자초등학교,LL,다이나믹,93,44,96,50
20211,A,골목상권,3110856,미성초등학교,HL,상권축소,102,47,96,50
20211,A,골목상권,3110703,개봉역,HH,정체,105,56,96,50
20211,A,골목상권,3110180,광진정보도서관,LL,다이나믹,87,48,96,50
20211,A,골목상권,3110534,경기대학교,LL,다이나믹,95,46,96,50
20211,A,골목상권,3110581,염리초등학교,HH,정체,120,66,96,50
20211,A,골목상권,3110984,포이초등학교(개포목련어린이공원),HL,상권축소,107,50,96,50
20211,A,골목상권,3110417,월계역 3번,LL,다이나믹,81,44,96,50
20211,A,골목상권,3110385,효문고등학교,LL,다이나믹,89,36,96,50
20211,A,골목상권,3110619,목4동주민센터,LL,다이나믹,86,36,96,50
20211,A,골목상권,3110917,서초소방서,HH,정체,130,55,96,50
20211,A,골목상권,3110699,덕의초등학교,LL,다이나믹,94,44,96,50
20211,A,골목상권,3110696,오류동역 1번,HH,정체,104,56,96,50
20211,A,골목상권,3110899,낙성대역 5번(관악중학교),LL,다이나믹,88,37,96,50
20211,A,골목상권,3110901,인헌고등학교(인헌중학교),LL,다이나믹,92,47,96,50
20211,A,골목상권,3110494,증산3교남측,HH,정체,103,52,96,50
20211,A,골목상권,3110290,북한산보국문역 1번,LH,상권확장,89,54,96,50
20211,A,골목상권,3110829,장승배기역 5번,HH,정체,148,63,96,50
20211,A,골목상권,3110889,봉천역 6번,LL,다이나믹,69,43,96,50
20211,A,골목상권,3110363,송천동주민센터,LL,다이나믹,81,46,96,50
20211,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,144,45,96,50
20211,A,골목상권,3110952,논현목련공원,LL,다이나믹,68,37,96,50
20211,A,골목상권,3110412,창동중학교,HH,정체,105,51,96,50
20211,A,골목상권,3110890,봉천역 1번(관악초등학교),LL,다이나믹,89,45,96,50
20211,A,골목상권,3110649,우장산역 1번,LL,다이나믹,91,50,96,50
20211,A,골목상권,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),LH,상권확장,92,54,96,50
20211,A,골목상권,3110756,문래중학교,LH,상권확장,77,54,96,50
20211,A,골목상권,3110585,마포경찰서,LL,다이나믹,62,32,96,50
20211,A,골목상권,3110220,외대앞역 1번,HH,정체,109,50,96,50
20211,A,골목상권,3110284,정릉북한산국립공원입구,LH,상권확장,88,52,96,50
20211,A,골목상권,3110546,양화대교북단,LH,상권확장,87,51,96,50
20211,A,골목상권,3110761,문래동남성맨션,LH,상권확장,86,65,96,50
20211,A,골목상권,3110393,국민은행방학지점,HH,정체,114,52,96,50
20211,A,골목상권,3110217,자동차부품상가,HH,정체,169,76,96,50
20211,A,골목상권,3111068,강동성심병원,LL,다이나믹,88,44,96,50
20211,A,골목상권,3110989,대치동아우편취급국,LL,다이나믹,78,41,96,50
20211,A,골목상권,3110709,구로119안전센터,LL,다이나믹,89,45,96,50
20211,A,골목상권,3110960,은광여고,LH,상권확장,91,50,96,50
20211,A,골목상권,3110002,독립문역 1번,HH,정체,120,59,96,50
20211,A,골목상권,3110731,금천구청역 1번 출입구,LH,상권확장,84,51,96,50
20211,A,골목상권,3110525,홍은종합사회복지관,HH,정체,143,64,96,50
20211,A,골목상권,3110870,신림주공2단지(광신고등학교),LL,다이나믹,83,40,96,50
20211,A,골목상권,3110103,옥수터널,LL,다이나믹,67,37,96,50
20211,A,골목상권,3110097,한남초등학교,LL,다이나믹,63,44,96,50
20211,A,골목상권,3110476,역촌역 2번,LL,다이나믹,78,46,96,50
20211,A,골목상권,3110920,방배역 2번(백석예술대학교),HL,상권축소,213,39,96,50
20211,A,골목상권,3110807,신길역 3번,HH,정체,115,62,96,50
20211,A,골목상권,3110445,덕산중학교,LL,다이나믹,72,42,96,50
20211,A,골목상권,3110072,열정도,LL,다이나믹,76,48,96,50
20211,A,골목상권,3110282,국민대학교앞,LH,상권확장,95,55,96,50
20211,A,골목상권,3110565,홍익대,LL,다이나믹,78,40,96,50
20211,A,골목상권,3110143,뚝섬유원지역 1번,LH,상권확장,61,57,96,50
20211,A,골목상권,3110768,도림2동유수지내체육시설,LH,상권확장,86,52,96,50
20211,A,골목상권,3110235,세화어린이공원,LL,다이나믹,91,43,96,50
20211,A,골목상권,3110793,대림썬프라자,HH,정체,157,56,96,50
20211,A,골목상권,3110126,서울숲역 1번,LH,상권확장,60,54,96,50
20211,A,골목상권,3110038,경향신문사,HH,정체,123,63,96,50
20211,A,골목상권,3110796,한림대학교한강성심병원,LL,다이나믹,93,39,96,50
20211,A,골목상권,3110518,서대문구청,LH,상권확장,94,66,96,50
20211,A,골목상권,3110076,삼각지역 14번,HH,정체,117,53,96,50
20211,A,골목상권,3110573,신촌역 6번,HL,상권축소,126,47,96,50
20211,A,골목상권,3110108,성동구립금호도서관,LH,상권확장,87,62,96,50
20212,A,골목상권,3110590,만리재,HH,정체,106,52,96,50
20212,A,골목상권,3110083,서빙고역 1번,LH,상권확장,90,55,96,50
20212,A,골목상권,3110016,평창동동측,HH,정체,101,60,96,50
20212,A,골목상권,3110712,남구로역 5번,HL,상권축소,98,44,96,50
20212,A,골목상권,3110396,쌍문역1번(쌍리단길),HH,정체,102,52,96,50
20212,A,골목상권,3110089,서빙고동주민센터,LH,상권확장,93,70,96,50
20212,A,골목상권,3110269,용마문화복지센터,LL,다이나믹,85,46,96,50
20212,A,골목상권,3110530,아현역 1번,HH,정체,99,58,96,50
20212,A,골목상권,3110579,마포역 4번,LH,상권확장,68,56,96,50
20212,A,골목상권,3110757,양평역 2번,LL,다이나믹,84,47,96,50
20212,A,골목상권,3110561,상수역 4번,LL,다이나믹,76,46,96,50
20212,A,골목상권,3110458,선일여고,LL,다이나믹,75,41,96,50
20212,A,골목상권,3110527,홍제역 2번,HH,정체,98,51,96,50
20212,A,골목상권,3110762,선유도역 1번,HH,정체,98,52,96,50
20212,A,골목상권,3110674,강서구청가양동별관,LL,다이나믹,91,47,96,50
20212,A,골목상권,3110479,연신내역 2번,HL,상권축소,111,49,96,50
20212,A,골목상권,3110908,구반포역,HH,정체,137,55,96,50
20212,A,골목상권,3110554,망원역 1번,LL,다이나믹,73,46,96,50
20212,A,골목상권,3110714,구로4동주민센터,HL,상권축소,102,46,96,50
20212,A,골목상권,3110781,대림한신아파트,LL,다이나믹,90,43,96,50
20212,A,골목상권,3110150,중곡1동 마을마당,LH,상권확장,95,51,96,50
20212,A,골목상권,3111019,한성백제역 3번,LL,다이나믹,85,50,96,50
20212,A,골목상권,3110498,증산역 1번,LL,다이나믹,78,49,96,50
20212,A,골목상권,3110902,사당역 4번,LH,상권확장,95,52,96,50
20212,A,골목상권,3110792,영등포역 2번,LL,다이나믹,88,46,96,50
20212,A,골목상권,3110041,남산케이블카,LL,다이나믹,77,49,96,50
20212,A,골목상권,3110490,녹번동근린공원,LL,다이나믹,79,50,96,50
20212,A,골목상권,3111061,암사역 1번,LL,다이나믹,91,44,96,50
20212,A,골목상권,3110634,송정역 3번,LL,다이나믹,89,41,96,50
20212,A,골목상권,3110415,수락산역 4번,HL,상권축소,97,45,96,50
20212,A,골목상권,3110892,관악구 중앙길,LL,다이나믹,89,46,96,50
20212,A,골목상권,3110689,오류동역 3번,LL,다이나믹,91,43,96,50
20212,A,골목상권,3110868,남부초등학교,LL,다이나믹,87,44,96,50
20212,A,골목상권,3110759,문래예술촌(문래창작촌),LH,상권확장,85,54,96,50
20212,A,골목상권,3110997,대청초등학교,HL,상권축소,109,49,96,50
20212,A,골목상권,3110187,제기동역 6번,LL,다이나믹,95,47,96,50
20212,A,골목상권,3110008,배화여자대학교(박노수미술관),LL,다이나믹,62,49,96,50
20212,A,골목상권,3110752,한울중학교,HL,상권축소,100,45,96,50
20212,A,골목상권,3110481,불광역 7번,LL,다이나믹,94,47,96,50
20212,A,골목상권,3110426,상계2동주민센터,LL,다이나믹,80,46,96,50
20212,A,골목상권,3110480,연신내역 3번,HH,정체,101,56,96,50
20212,A,골목상권,3110320,KB국민은행 종암동지점,HH,정체,146,57,96,50
20212,A,골목상권,3110102,옥수역 6번,LL,다이나믹,85,46,96,50
20212,A,골목상권,3110315,종암아이파크2차,HL,상권축소,100,47,96,50
20212,A,골목상권,3110316,숭곡초등학교,HL,상권축소,107,48,96,50
20212,A,골목상권,3110725,가산동주민센터,LH,상권확장,95,55,96,50
20212,A,골목상권,3110434,태릉입구역 4번,LL,다이나믹,90,47,96,50
20212,A,골목상권,3110780,신길대성유니드아파트,LH,상권확장,86,51,96,50
20212,A,골목상권,3110778,구로디지털단지역 4번,HL,상권축소,97,39,96,50
20212,A,골목상권,3110033,창신역 4번,HH,정체,105,62,96,50
20212,A,골목상권,3110022,경신고등학교,HH,정체,105,56,96,50
20212,A,골목상권,3110017,정독도서관,LL,다이나믹,72,47,96,50
20212,A,골목상권,3110615,신서초등학교,LL,다이나믹,93,44,96,50
20212,A,골목상권,3110056,신당역 3번,LL,다이나믹,78,48,96,50
20212,A,골목상권,3111012,석촌역 6번,LL,다이나믹,79,44,96,50
20212,A,골목상권,3110191,고려대역 6번,HL,상권축소,105,50,96,50
20212,A,골목상권,3110259,사가정역 1번,LL,다이나믹,79,48,96,50
20212,A,골목상권,3110658,화곡초등학교,HL,상권축소,110,50,96,50
20212,A,골목상권,3110654,까치산역 4번,HL,상권축소,96,43,96,50
20212,A,골목상권,3110608,신월2동주민센터,LL,다이나믹,94,49,96,50
20212,A,골목상권,3110857,미성동주민센터,HH,정체,112,52,96,50
20212,A,골목상권,3110836,상도역 5번,HH,정체,111,55,96,50
20212,A,골목상권,3110826,장승배기역 4번,LL,다이나믹,90,45,96,50
20212,A,골목상권,3110943,법제교육센터(버들어린이공원),LH,상권확장,93,51,96,50
20212,A,골목상권,3110785,영등포푸르지오아파트,HH,정체,96,53,96,50
20212,A,골목상권,3110815,공군호텔,HL,상권축소,108,48,96,50
20212,A,골목상권,3110823,신대방삼거리역 3번,LL,다이나믹,93,45,96,50
20212,A,골목상권,3110720,대림역 2번,HL,상권축소,96,41,96,50
20212,A,골목상권,3110135,성동세무서,HH,정체,123,51,96,50
20212,A,골목상권,3110268,망우3동주민센터,LL,다이나믹,79,43,96,50
20212,A,골목상권,3111088,고덕동성당,LL,다이나믹,83,49,96,50
20212,A,골목상권,3110059,새남터성지,HH,정체,103,63,96,50
20212,A,골목상권,3110286,한성대입구역 5번,LL,다이나믹,72,50,96,50
20212,A,골목상권,3110107,금호사거리,HH,정체,110,75,96,50
20212,A,골목상권,3110337,아카데미하우스,LL,다이나믹,88,44,96,50
20212,A,골목상권,3110684,서울공연예술고등학교,LL,다이나믹,66,44,96,50
20212,A,골목상권,3110051,한양공고앞 교차로,LH,상권확장,80,60,96,50
20212,A,골목상권,3110359,수유시장옆,LL,다이나믹,84,39,96,50
20212,A,골목상권,3110853,KT구로지사,LL,다이나믹,84,42,96,50
20212,A,골목상권,3110131,성수동카페거리,LH,상권확장,72,51,96,50
20212,A,골목상권,3110512,연희지하차도,LH,상권확장,86,55,96,50
20212,A,골목상권,3110535,영천시장입구,LH,상권확장,96,63,96,50
20212,A,골목상권,3110336,석관고등학교,HL,상권축소,99,45,96,50
20212,A,골목상권,3110992,도곡초등학교,LL,다이나믹,69,39,96,50
20212,A,골목상권,3110300,삼선동주민센터,LH,상권확장,83,50,96,50
20212,A,골목상권,3110995,봉은사역 4번,HH,정체,101,53,96,50
20212,A,골목상권,3110275,하나은행 망우동지점,HL,상권축소,118,43,96,50
20212,A,골목상권,3110998,은곡마을(은곡마을공원),LL,다이나믹,45,35,96,50
20212,A,골목상권,3111030,방이역 2번,HL,상권축소,98,50,96,50
20212,A,골목상권,3110623,갈산공원,LL,다이나믹,93,42,96,50
20212,A,골목상권,3110950,논현역 7번,LL,다이나믹,86,39,96,50
20212,A,골목상권,3110362,우이천 계성교,LL,다이나믹,67,48,96,50
20212,A,골목상권,3110305,보문역 5번,HL,상권축소,100,48,96,50
20212,A,골목상권,3110591,충정로역 6번,HH,정체,107,57,96,50
20212,A,골목상권,3110262,상봉역 3번,LL,다이나믹,82,49,96,50
20212,A,골목상권,3110257,상봉역 7번,LL,다이나믹,85,44,96,50
20212,A,골목상권,3110947,청계산입구역 2번(내곡동주민센터),LH,상권확장,89,56,96,50
20212,A,골목상권,3110169,성동초등학교,LL,다이나믹,94,48,96,50
